Year,quarter,OriginCityId,DestinationCityID,OriginCity,DestinationCity,OriginAirportId,DestinationAirportID,OriginAirportCode,DestinationAirportCode,dist bw ap in miles,passengers,fare
2021,3,30135,33195,"Allentown/Bethlehem/Easton, PA","Tampa, FL (Metropolitan Area)",10135,14112,ABE,PIE,970,180,81.43
2021,3,30135,33195,"Allentown/Bethlehem/Easton, PA","Tampa, FL (Metropolitan Area)",10135,15304,ABE,TPA,970,19,208.93
2021,3,30140,30194,"Albuquerque, NM","Dallas/Fort Worth, TX",10140,11259,ABQ,DAL,580,204,184.56
2021,3,30140,30194,"Albuquerque, NM","Dallas/Fort Worth, TX",10140,11298,ABQ,DFW,580,264,182.64
2021,3,30140,30466,"Albuquerque, NM","Phoenix, AZ",10140,14107,ABQ,PHX,328,398,177.11
2021,3,30140,30721,"Albuquerque, NM","Boston, MA (Metropolitan Area)",10140,10721,ABQ,BOS,1974,153,324.97
2021,3,30140,30721,"Albuquerque, NM","Boston, MA (Metropolitan Area)",10140,13296,ABQ,MHT,1974,16,315.9
2021,3,30140,30721,"Albuquerque, NM","Boston, MA (Metropolitan Area)",10140,14307,ABQ,PVD,1974,22,329.22
2021,3,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,10821,ABQ,BWI,1670,159,255.89
2021,3,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,11278,ABQ,DCA,1670,151,291.16
2021,3,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,12264,ABQ,IAD,1670,59,343.58
2021,3,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,99,231.66
2021,3,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,ABQ,ORD,1121,206,241.25
2021,3,30140,31453,"Albuquerque, NM","Houston, TX",10140,12191,ABQ,HOU,759,166,203.93
2021,3,30140,31453,"Albuquerque, NM","Houston, TX",10140,12266,ABQ,IAH,759,148,232.85
2021,3,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,11618,ABQ,EWR,1861,77,342.13
2021,3,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12197,ABQ,HPN,1861,3,356.92
2021,3,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12391,ABQ,ISP,1861,4,240.1
2021,3,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12478,ABQ,JFK,1861,177,251.78
2021,3,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12953,ABQ,LGA,1861,125,295.22
2021,3,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,15070,ABQ,SWF,1861,0,427.5
2021,3,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",10140,13796,ABQ,OAK,896,216,194.36
2021,3,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",10140,14771,ABQ,SFO,896,188,246.07
2021,3,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",10140,14831,ABQ,SJC,896,61,209.22
2021,3,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,10800,ABQ,BUR,677,39,205.45
2021,3,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,12892,ABQ,LAX,677,572,172.93
2021,3,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,12954,ABQ,LGB,677,12,201.28
2021,3,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,13891,ABQ,ONT,677,52,212.31
2021,3,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,14908,ABQ,SNA,677,79,222.87
2021,3,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",10154,11618,ACK,EWR,218,176,165.27
2021,3,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",10154,12197,ACK,HPN,218,78,189.08
2021,3,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",10154,12478,ACK,JFK,218,210,156.66
2021,3,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",10154,12953,ACK,LGA,218,135,157.09
2021,3,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",11109,11259,COS,DAL,602,194,122.76
2021,3,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",11109,11298,COS,DFW,602,343,154.47
2021,3,30189,30466,"Colorado Springs, CO","Phoenix, AZ",11109,14107,COS,PHX,551,261,120.59
2021,3,30189,30852,"Colorado Springs, CO","Washington, DC (Metropolitan Area)",11109,10821,COS,BWI,1503,65,251.59
2021,3,30189,30852,"Colorado Springs, CO","Washington, DC (Metropolitan Area)",11109,11278,COS,DCA,1503,84,278.14
2021,3,30189,30852,"Colorado Springs, CO","Washington, DC (Metropolitan Area)",11109,12264,COS,IAD,1503,63,301.82
2021,3,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,10800,COS,BUR,833,33,183.97
2021,3,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,12892,COS,LAX,833,109,203.47
2021,3,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,12954,COS,LGB,833,24,143.75
2021,3,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,13891,COS,ONT,833,46,188.22
2021,3,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,14908,COS,SNA,833,48,200.83
2021,3,30194,30198,"Dallas/Fort Worth, TX","Pittsburgh, PA",11259,14122,DAL,PIT,1067,65,209.05
2021,3,30194,30198,"Dallas/Fort Worth, TX","Pittsburgh, PA",11298,14122,DFW,PIT,1067,432,238.32
2021,3,30194,30325,"Dallas/Fort Worth, TX","Denver, CO",11259,11292,DAL,DEN,651,1033,134.1
2021,3,30194,30325,"Dallas/Fort Worth, TX","Denver, CO",11298,11292,DFW,DEN,651,1904,134.51
2021,3,30194,30436,"Dallas/Fort Worth, TX","Tucson, AZ",11259,15376,DAL,TUS,824,16,208.04
2021,3,30194,30436,"Dallas/Fort Worth, TX","Tucson, AZ",11298,15376,DFW,TUS,824,186,228.87
2021,3,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",11259,14107,DAL,PHX,879,876,140.45
2021,3,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",11298,14107,DFW,PHX,879,1027,178.45
2021,3,30194,30529,"Dallas/Fort Worth, TX","Hartford, CT",11259,10529,DAL,BDL,1471,24,280.38
2021,3,30194,30529,"Dallas/Fort Worth, TX","Hartford, CT",11298,10529,DFW,BDL,1471,212,286.95
2021,3,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11259,14747,DAL,SEA,1670,445,193.65
2021,3,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,1292,215.53
2021,3,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",11259,11540,DAL,ELP,562,350,162
2021,3,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",11298,11540,DFW,ELP,562,350,171
2021,3,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",11259,10693,DAL,BNA,631,550,157.21
2021,3,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",11298,10693,DFW,BNA,631,700,172.04
2021,3,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11259,10821,DAL,BWI,1217,649,176.22
2021,3,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11259,11278,DAL,DCA,1217,278,202.77
2021,3,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11259,12264,DAL,IAD,1217,17,226.73
2021,3,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,10821,DFW,BWI,1217,647,181.97
2021,3,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,11278,DFW,DCA,1217,722,252.24
2021,3,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,12264,DFW,IAD,1217,352,248.61
2021,3,30194,31123,"Dallas/Fort Worth, TX","St. Louis, MO",11259,15016,DAL,STL,550,460,167.3
2021,3,30194,31123,"Dallas/Fort Worth, TX","St. Louis, MO",11298,15016,DFW,STL,550,404,173.99
2021,3,30194,31135,"Dallas/Fort Worth, TX","Myrtle Beach, SC",11259,13577,DAL,MYR,1048,38,167.45
2021,3,30194,31135,"Dallas/Fort Worth, TX","Myrtle Beach, SC",11298,13577,DFW,MYR,1048,195,166.15
2021,3,30194,31136,"Dallas/Fort Worth, TX","Jacksonville, FL",11259,12451,DAL,JAX,918,52,190.04
2021,3,30194,31136,"Dallas/Fort Worth, TX","Jacksonville, FL",11298,12451,DFW,JAX,918,414,199.56
2021,3,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",11259,11433,DAL,DTW,986,65,161.72
2021,3,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",11298,11433,DFW,DTW,986,1236,163.13
2021,3,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",11259,11423,DAL,DSM,624,7,183.3
2021,3,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",11298,11423,DFW,DSM,624,180,212.01
2021,3,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11259,12191,DAL,HOU,247,560,165.35
2021,3,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11259,12266,DAL,IAH,247,107,149.83
2021,3,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11298,12191,DFW,HOU,247,132,157.34
2021,3,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11298,12266,DFW,IAH,247,442,164.19
2021,3,30194,31454,"Dallas/Fort Worth, TX","Orlando, FL",11259,13204,DAL,MCO,985,753,156.03
2021,3,30194,31454,"Dallas/Fort Worth, TX","Orlando, FL",11298,13204,DFW,MCO,985,1623,161.06
2021,3,30194,31481,"Dallas/Fort Worth, TX","Panama City, FL",11259,11481,DAL,ECP,685,247,153.96
2021,3,30194,31481,"Dallas/Fort Worth, TX","Panama City, FL",11298,11481,DFW,ECP,685,172,191.07
2021,3,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",11259,15624,DAL,VPS,641,99,165.24
2021,3,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",11298,15624,DFW,VPS,641,424,184.18
2021,3,30194,31638,"Dallas/Fort Worth, TX","Fresno, CA",11259,11638,DAL,FAT,1325,19,220.11
2021,3,30194,31638,"Dallas/Fort Worth, TX","Fresno, CA",11298,11638,DFW,FAT,1325,176,247.52
2021,3,30194,31650,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",11259,13487,DAL,MSP,853,118,130.46
2021,3,30194,31650,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",11298,13487,DFW,MSP,853,1272,129.98
2021,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11259,11618,DAL,EWR,1428,5,219.33
2021,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11259,12197,DAL,HPN,1428,1,230.18
2021,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11259,12391,DAL,ISP,1428,24,179.65
2021,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11259,12478,DAL,JFK,1428,4,185.84
2021,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11259,12953,DAL,LGA,1428,379,169.62
2021,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,11618,DFW,EWR,1428,1239,201.73
2021,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12197,DFW,HPN,1428,13,277.56
2021,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12391,DFW,ISP,1428,5,295.83
2021,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12478,DFW,JFK,1428,516,192.11
2021,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12953,DFW,LGA,1428,1784,204.68
2021,3,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,15070,DFW,SWF,1428,2,225.21
2021,3,30194,31714,"Dallas/Fort Worth, TX","Fort Myers, FL",11259,14635,DAL,RSW,1017,92,173.33
2021,3,30194,31714,"Dallas/Fort Worth, TX","Fort Myers, FL",11298,14635,DFW,RSW,1017,300,204.15
2021,3,30194,31871,"Dallas/Fort Worth, TX","Greenville/Spartanburg, SC",11259,11996,DAL,GSP,862,28,198.88
2021,3,30194,31871,"Dallas/Fort Worth, TX","Greenville/Spartanburg, SC",11298,11996,DFW,GSP,862,167,223.35
2021,3,30194,31884,"Dallas/Fort Worth, TX","Spokane, WA",11259,11884,DAL,GEG,1486,42,228.18
2021,3,30194,31884,"Dallas/Fort Worth, TX","Spokane, WA",11298,11884,DFW,GEG,1486,162,270.33
2021,3,30194,31986,"Dallas/Fort Worth, TX","Grand Rapids, MI",11259,11986,DAL,GRR,931,23,214.82
2021,3,30194,31986,"Dallas/Fort Worth, TX","Grand Rapids, MI",11298,11986,DFW,GRR,931,212,247.31
2021,3,30194,32206,"Dallas/Fort Worth, TX","Harlingen/San Benito, TX",11259,12206,DAL,HRL,461,130,146.68
2021,3,30194,32206,"Dallas/Fort Worth, TX","Harlingen/San Benito, TX",11298,12206,DFW,HRL,461,85,166.14
2021,3,30194,32211,"Dallas/Fort Worth, TX","Las Vegas, NV",11259,12889,DAL,LAS,1067,984,170.82
2021,3,30194,32211,"Dallas/Fort Worth, TX","Las Vegas, NV",11298,12889,DFW,LAS,1067,1966,183.07
2021,3,30194,32337,"Dallas/Fort Worth, TX","Indianapolis, IN",11259,12339,DAL,IND,761,130,180.96
2021,3,30194,32337,"Dallas/Fort Worth, TX","Indianapolis, IN",11298,12339,DFW,IND,761,469,201.78
2021,3,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11259,13796,DAL,OAK,1476,344,187.84
2021,3,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11259,14771,DAL,SFO,1476,162,206.97
2021,3,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11259,14831,DAL,SJC,1476,246,204.27
2021,3,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11298,13796,DFW,OAK,1476,40,157.63
2021,3,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11298,14771,DFW,SFO,1476,1052,229.36
2021,3,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11298,14831,DFW,SJC,1476,219,267.73
2021,3,30194,32467,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",11259,11697,DAL,FLL,1121,388,136.06
2021,3,30194,32467,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",11259,13303,DAL,MIA,1121,220,151.06
2021,3,30194,32467,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",11298,11697,DFW,FLL,1121,918,144.58
2021,3,30194,32467,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",11298,13303,DFW,MIA,1121,1038,189.37
2021,3,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,10800,DAL,BUR,1246,141,171.31
2021,3,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,12892,DAL,LAX,1246,961,148.72
2021,3,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,12954,DAL,LGB,1246,144,143.98
2021,3,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,13891,DAL,ONT,1246,156,181.88
2021,3,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,14908,DAL,SNA,1246,136,209.29
2021,3,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,10800,DFW,BUR,1246,163,216.01
2021,3,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,12892,DFW,LAX,1246,2541,165.93
2021,3,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,12954,DFW,LGB,1246,51,174.28
2021,3,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,13891,DFW,ONT,1246,579,186.26
2021,3,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,14908,DFW,SNA,1246,748,237.59
2021,3,30194,32600,"Dallas/Fort Worth, TX","Little Rock, AR",11259,12992,DAL,LIT,304,72,139.48
2021,3,30194,32600,"Dallas/Fort Worth, TX","Little Rock, AR",11298,12992,DFW,LIT,304,171,164.58
2021,3,30194,32896,"Dallas/Fort Worth, TX","Lubbock, TX",11259,12896,DAL,LBB,293,196,144.64
2021,3,30194,32896,"Dallas/Fort Worth, TX","Lubbock, TX",11298,12896,DFW,LBB,293,131,159.46
2021,3,30194,33044,"Dallas/Fort Worth, TX","Louisville, KY",11259,14730,DAL,SDF,733,79,177.19
2021,3,30194,33044,"Dallas/Fort Worth, TX","Louisville, KY",11298,14730,DFW,SDF,733,262,194.45
2021,3,30194,33158,"Dallas/Fort Worth, TX","Midland/Odessa, TX",11259,13158,DAL,MAF,319,150,153.29
2021,3,30194,33158,"Dallas/Fort Worth, TX","Midland/Odessa, TX",11298,13158,DFW,MAF,319,115,175.23
2021,3,30194,33192,"Dallas/Fort Worth, TX","Sacramento, CA",11259,14893,DAL,SMF,1442,225,226.88
2021,3,30194,33192,"Dallas/Fort Worth, TX","Sacramento, CA",11298,14893,DFW,SMF,1442,424,251.8
2021,3,30194,33195,"Dallas/Fort Worth, TX","Tampa, FL (Metropolitan Area)",11259,15304,DAL,TPA,929,412,139.58
2021,3,30194,33195,"Dallas/Fort Worth, TX","Tampa, FL (Metropolitan Area)",11298,15304,DFW,TPA,929,902,157.91
2021,3,30194,33198,"Dallas/Fort Worth, TX","Kansas City, MO",11259,13198,DAL,MCI,461,402,154.27
2021,3,30194,33198,"Dallas/Fort Worth, TX","Kansas City, MO",11298,13198,DFW,MCI,461,487,147.88
2021,3,30194,33214,"Dallas/Fort Worth, TX","San Antonio, TX",11259,14683,DAL,SAT,247,379,168.49
2021,3,30194,33214,"Dallas/Fort Worth, TX","San Antonio, TX",11298,14683,DFW,SAT,247,334,164.3
2021,3,30194,33244,"Dallas/Fort Worth, TX","Memphis, TN",11259,13244,DAL,MEM,431,105,142.56
2021,3,30194,33244,"Dallas/Fort Worth, TX","Memphis, TN",11298,13244,DFW,MEM,431,386,154.36
2021,3,30194,33316,"Dallas/Fort Worth, TX","Omaha, NE",11259,13871,DAL,OMA,586,113,163.5
2021,3,30194,33316,"Dallas/Fort Worth, TX","Omaha, NE",11298,13871,DFW,OMA,586,261,186.98
2021,3,30194,33342,"Dallas/Fort Worth, TX","Milwaukee, WI",11259,13342,DAL,MKE,853,115,194.5
2021,3,30194,33342,"Dallas/Fort Worth, TX","Milwaukee, WI",11298,13342,DFW,MKE,853,340,212.41
2021,3,30194,33495,"Dallas/Fort Worth, TX","New Orleans, LA",11259,13495,DAL,MSY,447,470,124.38
2021,3,30194,33495,"Dallas/Fort Worth, TX","New Orleans, LA",11298,13495,DFW,MSY,447,446,137.7
2021,3,30194,33570,"Dallas/Fort Worth, TX","San Diego, CA",11259,14679,DAL,SAN,1182,502,193.13
2021,3,30194,33570,"Dallas/Fort Worth, TX","San Diego, CA",11298,14679,DFW,SAN,1182,964,218.41
2021,3,30194,33667,"Dallas/Fort Worth, TX","Norfolk, VA (Metropolitan Area)",11259,13931,DAL,ORF,1212,38,226.94
2021,3,30194,33667,"Dallas/Fort Worth, TX","Norfolk, VA (Metropolitan Area)",11298,13931,DFW,ORF,1212,321,224.84
2021,3,30194,33667,"Dallas/Fort Worth, TX","Norfolk, VA (Metropolitan Area)",11298,14098,DFW,PHF,1212,10,273.36
2021,3,30194,33728,"Dallas/Fort Worth, TX","Pensacola, FL",11259,14193,DAL,PNS,604,156,131.21
2021,3,30194,33728,"Dallas/Fort Worth, TX","Pensacola, FL",11298,14193,DFW,PNS,604,290,147.56
2021,3,30194,34027,"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",11259,14027,DAL,PBI,1102,7,260.03
2021,3,30194,34027,"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",11298,14027,DFW,PBI,1102,183,250.56
2021,3,30194,34057,"Dallas/Fort Worth, TX","Portland, OR",11259,14057,DAL,PDX,1626,189,215.43
2021,3,30194,34057,"Dallas/Fort Worth, TX","Portland, OR",11298,14057,DFW,PDX,1626,601,227.64
2021,3,30194,34100,"Dallas/Fort Worth, TX","Philadelphia, PA",11259,14100,DAL,PHL,1303,69,205.5
2021,3,30194,34100,"Dallas/Fort Worth, TX","Philadelphia, PA",11298,14100,DFW,PHL,1303,1200,209.37
2021,3,30194,34492,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",11259,14492,DAL,RDU,1061,101,211.1
2021,3,30194,34492,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",11298,14492,DFW,RDU,1061,491,227.4
2021,3,30194,34524,"Dallas/Fort Worth, TX","Richmond, VA",11259,14524,DAL,RIC,1158,32,215.48
2021,3,30194,34524,"Dallas/Fort Worth, TX","Richmond, VA",11298,14524,DFW,RIC,1158,265,239.87
2021,3,30194,34570,"Dallas/Fort Worth, TX","Reno, NV",11259,14570,DAL,RNO,1356,79,223.76
2021,3,30194,34570,"Dallas/Fort Worth, TX","Reno, NV",11298,14570,DFW,RNO,1356,237,248.35
2021,3,30194,34614,"Dallas/Fort Worth, TX","Salt Lake City, UT",11259,14869,DAL,SLC,999,197,148.94
2021,3,30194,34614,"Dallas/Fort Worth, TX","Salt Lake City, UT",11298,14869,DFW,SLC,999,1008,168.29
2021,3,30194,34653,"Dallas/Fort Worth, TX","Tulsa, OK",11259,15370,DAL,TUL,238,79,147.57
2021,3,30194,34653,"Dallas/Fort Worth, TX","Tulsa, OK",11298,15370,DFW,TUL,238,122,155.37
2021,3,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11259,14685,DAL,SAV,925,76,176.83
2021,3,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11298,14685,DFW,SAV,925,175,191.21
2021,3,30194,35412,"Dallas/Fort Worth, TX","Knoxville, TN",11259,15412,DAL,TYS,771,2,267.15
2021,3,30194,35412,"Dallas/Fort Worth, TX","Knoxville, TN",11298,15412,DFW,TYS,771,192,268.34
2021,3,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",14122,13796,PIT,OAK,2254,45,297.78
2021,3,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",14122,14771,PIT,SFO,2254,230,361.78
2021,3,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",14122,14831,PIT,SJC,2254,70,321.69
2021,3,30198,33195,"Pittsburgh, PA","Tampa, FL (Metropolitan Area)",14122,14112,PIT,PIE,878,80,90.03
2021,3,30198,33195,"Pittsburgh, PA","Tampa, FL (Metropolitan Area)",14122,15304,PIT,TPA,878,532,163.99
2021,3,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,10821,HSV,BWI,641,37,270.79
2021,3,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,11278,HSV,DCA,641,129,274.03
2021,3,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,12264,HSV,IAD,641,76,244.29
2021,3,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",10257,10821,ALB,BWI,325,129,173.61
2021,3,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",10257,11278,ALB,DCA,325,83,210.15
2021,3,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",10257,12264,ALB,IAD,325,46,216.55
2021,3,30257,30977,"Albany, NY","Chicago, IL",10257,13232,ALB,MDW,723,108,192.16
2021,3,30257,30977,"Albany, NY","Chicago, IL",10257,13930,ALB,ORD,723,205,242.4
2021,3,30257,32467,"Albany, NY","Miami, FL (Metropolitan Area)",10257,11697,ALB,FLL,1225,272,180.6
2021,3,30257,32467,"Albany, NY","Miami, FL (Metropolitan Area)",10257,13303,ALB,MIA,1225,34,229.44
2021,3,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,10800,ALB,BUR,2468,9,308.06
2021,3,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,12892,ALB,LAX,2468,142,400.71
2021,3,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,12954,ALB,LGB,2468,4,289.46
2021,3,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,13891,ALB,ONT,2468,16,317.85
2021,3,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,14908,ALB,SNA,2468,29,391.8
2021,3,30257,33195,"Albany, NY","Tampa, FL (Metropolitan Area)",10257,14112,ALB,PIE,1138,84,93.44
2021,3,30257,33195,"Albany, NY","Tampa, FL (Metropolitan Area)",10257,15304,ALB,TPA,1138,149,222.11
2021,3,30279,30194,"Amarillo, TX","Dallas/Fort Worth, TX",10279,11259,AMA,DAL,323,118,136.3
2021,3,30279,30194,"Amarillo, TX","Dallas/Fort Worth, TX",10279,11298,AMA,DFW,323,114,151.57
2021,3,30325,30466,"Denver, CO","Phoenix, AZ",11292,14107,DEN,PHX,602,2449,128.62
2021,3,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,10821,DEN,BWI,1491,1173,201.47
2021,3,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,11278,DEN,DCA,1491,759,174.94
2021,3,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,12264,DEN,IAD,1491,1091,234.96
2021,3,30325,31453,"Denver, CO","Houston, TX",11292,12191,DEN,HOU,883,770,138.33
2021,3,30325,31453,"Denver, CO","Houston, TX",11292,12266,DEN,IAH,883,1575,150.29
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,11618,DEN,EWR,1659,1266,294.26
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12197,DEN,HPN,1659,15,302.89
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12391,DEN,ISP,1659,31,233.73
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12478,DEN,JFK,1659,777,245.76
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12953,DEN,LGA,1659,1533,251.89
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,15070,DEN,SWF,1659,2,279.05
2021,3,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,13796,DEN,OAK,967,787,153.57
2021,3,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14771,DEN,SFO,967,1447,186.15
2021,3,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14831,DEN,SJC,967,665,205.14
2021,3,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,11697,DEN,FLL,1709,873,169.22
2021,3,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,13303,DEN,MIA,1709,788,166.59
